title,rank,date,artist,url,region,chart,trend,streams
34+35,1,2020-12-27,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,United States,top200,MOVE_UP,766537.0
Kiss Me More (feat. SZA),1,2021-05-06,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,United States,top200,SAME_POSITION,1690683.0
What’s Next,1,2021-03-12,Drake,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,United States,top200,SAME_POSITION,1348299.0
good 4 u,1,2021-06-02,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,United States,top200,SAME_POSITION,3484262.0
MONTERO (Call Me By Your Name),1,2021-04-08,Lil Nas X,https://open.spotify.com/track/3BZEcbdtXQSo7OrvKRJ6mb,United States,top200,SAME_POSITION,1938990.0
DÁKITI,1,2020-11-30,"Bad Bunny, Jhay Cortez",https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,United States,top200,SAME_POSITION,1193303.0
Calling My Phone,1,2021-02-13,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,United States,top200,MOVE_UP,1774518.0
34+35,1,2020-12-28,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,United States,top200,SAME_POSITION,822543.0
STAY (with Justin Bieber),1,2021-07-31,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX,United States,top200,SAME_POSITION,2020657.0
Space Girl,1,2020-12-01,Frances Forever,https://open.spotify.com/track/5tfZ1uYrArdbDqiZ7z1aCE,United States,viral50,SAME_POSITION,
i n t e r l u d e,1,2021-05-07,J. Cole,https://open.spotify.com/track/2gyYjQWXKxemhAyMPgctIx,United States,top200,NEW_ENTRY,2461981.0
Mayonaka no Door / Stay With Me,1,2020-12-02,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,MOVE_UP,
It's Thanksgiving,1,2019-12-01,Nicole Westbrook,https://open.spotify.com/track/4lJAkP4hBiqwW78EuXwFqr,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-03,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
RAPSTAR,1,2021-04-09,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,United States,top200,NEW_ENTRY,2691084.0
It's Thanksgiving,1,2019-12-02,Nicole Westbrook,https://open.spotify.com/track/4lJAkP4hBiqwW78EuXwFqr,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-04,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
Calling My Phone,1,2021-02-14,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,United States,top200,SAME_POSITION,1541951.0
good 4 u,1,2021-06-03,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,United States,top200,SAME_POSITION,3342856.0
What’s Next,1,2021-03-13,Drake,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,United States,top200,SAME_POSITION,1261919.0
Mayonaka no Door / Stay With Me,1,2020-12-05,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
34+35,1,2020-12-29,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,United States,top200,SAME_POSITION,841869.0
Falling,1,2019-12-03,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,United States,viral50,MOVE_UP,
Mayonaka no Door / Stay With Me,1,2020-12-06,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
Falling,1,2019-12-04,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,United States,viral50,SAME_POSITION,
Falling,1,2019-12-05,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-07,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
RAPSTAR,1,2021-04-10,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,United States,top200,SAME_POSITION,2528101.0
Mayonaka no Door / Stay With Me,1,2020-12-08,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
What’s Next,1,2021-03-14,Drake,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,United States,top200,SAME_POSITION,1040906.0
Falling,1,2019-12-06,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,United States,viral50,SAME_POSITION,
Kiss Me More (feat. SZA),1,2021-05-08,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,United States,top200,MOVE_UP,1730684.0
Calling My Phone,1,2021-02-15,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,United States,top200,SAME_POSITION,1444685.0
34+35,1,2020-12-30,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,United States,top200,SAME_POSITION,828189.0
good 4 u,1,2021-06-04,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,United States,top200,SAME_POSITION,3386353.0
Falling,1,2019-12-07,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-09,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
Falling,1,2019-12-08,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-10,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-11,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
BOYFREN,1,2019-12-09,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,NEW_ENTRY,
Mayonaka no Door / Stay With Me,1,2020-12-12,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
RAPSTAR,1,2021-04-11,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,United States,top200,SAME_POSITION,2205688.0
What’s Next,1,2021-03-15,Drake,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,United States,top200,SAME_POSITION,1023761.0
Calling My Phone,1,2021-02-16,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,United States,top200,SAME_POSITION,1362616.0
BOYFREN,1,2019-12-10,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
good 4 u,1,2021-06-05,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,United States,top200,SAME_POSITION,3129098.0
Kiss Me More (feat. SZA),1,2021-05-09,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,United States,top200,SAME_POSITION,1490138.0
Mayonaka no Door / Stay With Me,1,2020-12-13,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
Mood (feat. iann dior),1,2020-12-31,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,United States,top200,MOVE_UP,919047.0
Mayonaka no Door / Stay With Me,1,2020-12-14,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
BOYFREN,1,2019-12-11,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-15,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-16,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
GOODMORNINGTOKYO!,1,2020-01-01,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,United States,viral50,SAME_POSITION,
BOYFREN,1,2019-12-12,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
What’s Next,1,2021-03-16,Drake,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,United States,top200,SAME_POSITION,1106585.0
GOODMORNINGTOKYO!,1,2020-01-02,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-17,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
RAPSTAR,1,2021-04-12,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,United States,top200,SAME_POSITION,2318267.0
Calling My Phone,1,2021-02-17,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,United States,top200,SAME_POSITION,1346299.0
BOYFREN,1,2019-12-13,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-18,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
Blueberry faygo,1,2020-01-03,"Yung Anime, Lil Mozart",https://open.spotify.com/track/4ADzhwPWMQaTXNnEP8gXnQ,United States,viral50,MOVE_UP,
good 4 u,1,2021-06-06,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,United States,top200,SAME_POSITION,2742190.0
Mayonaka no Door / Stay With Me,1,2020-12-19,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
Kiss Me More (feat. SZA),1,2021-05-10,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,United States,top200,SAME_POSITION,1578439.0
BOYFREN,1,2019-12-14,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
Blueberry faygo,1,2020-01-04,"Yung Anime, Lil Mozart",https://open.spotify.com/track/4ADzhwPWMQaTXNnEP8gXnQ,United States,viral50,SAME_POSITION,
BOYFREN,1,2019-12-15,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-20,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-21,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
Blueberry faygo,1,2020-01-05,"Yung Anime, Lil Mozart",https://open.spotify.com/track/4ADzhwPWMQaTXNnEP8gXnQ,United States,viral50,SAME_POSITION,
Calling My Phone,1,2021-02-18,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,United States,top200,SAME_POSITION,1330627.0
BOYFREN,1,2019-12-16,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
What’s Next,1,2021-03-17,Drake,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,United States,top200,SAME_POSITION,1094347.0
RAPSTAR,1,2021-04-13,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,United States,top200,SAME_POSITION,2229348.0
good 4 u,1,2021-06-07,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,United States,top200,SAME_POSITION,2923898.0
Mayonaka no Door / Stay With Me,1,2020-12-22,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-23,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
Blueberry Fejgo,1,2020-01-06,Khlaw,https://open.spotify.com/track/3XMWGQIxFGOqQVMRBpTeKO,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-24,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
BOYFREN,1,2019-12-17,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
The Box,1,2020-01-07,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,MOVE_UP,
Mayonaka no Door / Stay With Me,1,2020-12-25,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
BOYFREN,1,2019-12-18,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-26,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
The Box,1,2020-01-08,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
Kiss Me More (feat. SZA),1,2021-05-11,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,United States,top200,SAME_POSITION,1629684.0
BOYFREN,1,2019-12-19,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
The Box,1,2020-01-09,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
Mayonaka no Door / Stay With Me,1,2020-12-27,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,United States,viral50,SAME_POSITION,
RAPSTAR,1,2021-04-14,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,United States,top200,SAME_POSITION,2161984.0
Calling My Phone,1,2021-02-19,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,United States,top200,SAME_POSITION,1429337.0
What’s Next,1,2021-03-18,Drake,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,United States,top200,SAME_POSITION,1029054.0
Dicked Down in Dallas,1,2020-12-28,Trey Lewis,https://open.spotify.com/track/1yhft6ZqYadd4GOrKrmK3a,United States,viral50,NEW_ENTRY,
The Box,1,2020-01-10,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
BOYFREN,1,2019-12-20,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
good 4 u,1,2021-06-08,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,United States,top200,SAME_POSITION,2885440.0
The Box,1,2020-01-11,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
Dicked Down in Dallas,1,2020-12-29,Trey Lewis,https://open.spotify.com/track/1yhft6ZqYadd4GOrKrmK3a,United States,viral50,SAME_POSITION,
The Box,1,2020-01-12,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
BOYFREN,1,2019-12-21,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
Calling My Phone,1,2021-02-20,"Lil Tjay, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,United States,top200,SAME_POSITION,1388161.0
Kiss Me More (feat. SZA),1,2021-05-12,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,United States,top200,SAME_POSITION,1622920.0
Peaches (feat. Daniel Caesar & Giveon),1,2021-03-19,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,United States,top200,NEW_ENTRY,2181089.0
RAPSTAR,1,2021-04-15,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,United States,top200,SAME_POSITION,2122252.0
The Box,1,2020-01-13,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
Dicked Down in Dallas,1,2020-12-30,Trey Lewis,https://open.spotify.com/track/1yhft6ZqYadd4GOrKrmK3a,United States,viral50,SAME_POSITION,
BOYFREN,1,2019-12-22,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
BOYFREN,1,2019-12-23,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
The Box,1,2020-01-14,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
good 4 u,1,2021-06-09,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,United States,top200,SAME_POSITION,2833229.0
Dicked Down in Dallas,1,2020-12-31,Trey Lewis,https://open.spotify.com/track/1yhft6ZqYadd4GOrKrmK3a,United States,viral50,SAME_POSITION,
BOYFREN,1,2019-12-24,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,United States,viral50,SAME_POSITION,
GOODMORNINGTOKYO!,1,2019-12-25,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,United States,viral50,MOVE_UP,
RAPSTAR,1,2021-04-16,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,United States,top200,SAME_POSITION,2279860.0
drivers license,1,2021-02-21,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,United States,top200,MOVE_UP,1270844.0
Peaches (feat. Daniel Caesar & Giveon),1,2021-03-20,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,United States,top200,SAME_POSITION,2040784.0
The Box,1,2020-01-15,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
My Truck,1,2020-02-01,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,United States,viral50,SAME_POSITION,
Kiss Me More (feat. SZA),1,2021-05-13,Doja Cat,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,United States,top200,SAME_POSITION,1644099.0
GOODMORNINGTOKYO!,1,2019-12-26,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,United States,viral50,SAME_POSITION,
My Truck,1,2020-02-02,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,United States,viral50,SAME_POSITION,
The Box,1,2020-01-16,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
This Is For Rachel For Acting Up,1,2020-02-03,Visualz By Mariee,https://open.spotify.com/track/13TWGr9aDyr4AJgt1q6xVn,United States,viral50,NEW_ENTRY,
The Box,1,2020-01-17,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
RAPSTAR,1,2021-04-17,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,United States,top200,SAME_POSITION,2182938.0
This Is For Rachel For Acting Up,1,2020-02-04,Visualz By Mariee,https://open.spotify.com/track/13TWGr9aDyr4AJgt1q6xVn,United States,viral50,SAME_POSITION,
The Box,1,2020-01-18,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
GOODMORNINGTOKYO!,1,2019-12-27,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,United States,viral50,SAME_POSITION,
a m a r i,1,2021-05-14,J. Cole,https://open.spotify.com/track/2cnKST6T9qUo2i907lm8zX,United States,top200,NEW_ENTRY,4106802.0
Get the Gat,1,2020-01-19,"Legendary DJs, Lil Elt",https://open.spotify.com/track/7C7zVcNsvUGXnJcmXHNM5a,United States,viral50,NEW_ENTRY,
This Is For Rachel For Acting Up,1,2020-02-05,Visualz By Mariee,https://open.spotify.com/track/13TWGr9aDyr4AJgt1q6xVn,United States,viral50,SAME_POSITION,
drivers license,1,2021-02-22,Olivia Rodrigo,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,United States,top200,SAME_POSITION,1390340.0
GOODMORNINGTOKYO!,1,2019-12-28,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,United States,viral50,SAME_POSITION,
good 4 u,1,2021-06-10,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,United States,top200,SAME_POSITION,2787982.0
This Is For Rachel For Acting Up,1,2020-02-06,Visualz By Mariee,https://open.spotify.com/track/13TWGr9aDyr4AJgt1q6xVn,United States,viral50,SAME_POSITION,
GOODMORNINGTOKYO!,1,2019-12-29,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,United States,viral50,SAME_POSITION,
Peaches (feat. Daniel Caesar & Giveon),1,2021-03-21,Justin Bieber,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,United States,top200,SAME_POSITION,1699439.0
The Box,1,2020-01-20,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,MOVE_UP,
GOODMORNINGTOKYO!,1,2019-12-30,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,United States,viral50,SAME_POSITION,
This Is For Rachel For Acting Up,1,2020-02-07,Visualz By Mariee,https://open.spotify.com/track/13TWGr9aDyr4AJgt1q6xVn,United States,viral50,SAME_POSITION,
The Box,1,2020-01-21,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
GOODMORNINGTOKYO!,1,2019-12-31,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,United States,viral50,SAME_POSITION,
good 4 u,1,2021-06-11,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,United States,top200,SAME_POSITION,2772983.0
This Is For Rachel For Acting Up,1,2020-02-08,Visualz By Mariee,https://open.spotify.com/track/13TWGr9aDyr4AJgt1q6xVn,United States,viral50,SAME_POSITION,
The Box,1,2020-01-22,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,viral50,SAME_POSITION,
RAPSTAR,1,2021-04-18,Polo G,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,United States,top200,SAME_POSITION,1912547.0
This Is For Rachel For Acting Up,1,2020-02-09,Visualz By Mariee,https://open.spotify.com/track/13TWGr9aDyr4AJgt1q6xVn,United States,viral50,SAME_POSITION,
This Is For Rachel For Acting Up,1,2020-02-10,Visualz By Mariee,https://open.spotify.com/track/13TWGr9aDyr4AJgt1q6xVn,United States,viral50,SAME_POSITION,
