streams,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,covid_period
1470008.0,0.589,0.472,8.0,-8.749,1.0,0.0502,0.614,0.0,0.505,0.898,67.196,4.0,2
1625233.0,0.589,0.472,8.0,-8.749,1.0,0.0502,0.614,0.0,0.505,0.898,67.196,4.0,2
2013535.0,0.589,0.472,8.0,-8.749,1.0,0.0502,0.614,0.0,0.505,0.898,67.196,4.0,2
3318273.0,0.589,0.472,8.0,-8.749,1.0,0.0502,0.614,0.0,0.505,0.898,67.196,4.0,2
3905195.0,0.589,0.472,8.0,-8.749,1.0,0.0502,0.614,0.0,0.505,0.898,67.196,4.0,2
2556832.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2379623.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
959539.0,0.761,0.525,11.0,-6.9,1.0,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4.0,2
1842410.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2300855.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1862785.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2380662.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2701582.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2438535.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1502394.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1954704.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2787475.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2446185.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1328257.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1875893.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2784513.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1402865.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1677940.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2515291.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2785539.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2315885.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1714225.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1377612.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2072302.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1424822.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1745162.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2905678.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1405517.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2160845.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2608022.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1712592.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1312988.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2281583.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1744768.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1751975.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1351711.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1688668.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1389969.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1420493.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1559650.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1597230.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1429161.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1669901.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1662990.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1417018.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1681794.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1347531.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1679194.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1630918.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1226347.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1471088.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1220368.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1533586.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1217306.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1577861.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1228804.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1567625.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1262737.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1570252.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1321356.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
1555235.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
2487513.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,1
1504278.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
3319219.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,1
1670708.0,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,1
4326679.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,1
2075827.0,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,1
4324386.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,1
1346401.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
4708015.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,1
1439533.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
4739798.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,1
1452884.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
4650543.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,1
1448191.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
4084255.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,1
1420928.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
3593565.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,1
1530210.0,0.58,0.531,5.0,-6.631,0.0,0.0776,0.128,0.000127,0.143,0.141,159.786,4.0,1
3815066.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,1
3922267.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,1
3805533.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,1
